DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,TIME,OIL_RATE,GAS_RATE,WAT_RATE,WAT_CUT
2013-02-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.9677685106383,101.1404370212766,209.72052425531916,22.192210638297873,97.195935625,%,32.247244255319146,88.03845,3.2841923404255318,979.91,154020.95,3390.37,1988 days,979.91,154020.95,3390.37,0.7757786686436567
2013-02-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.86774875,101.12967833333333,209.68847354166667,21.87504125,99.180644375,%,32.17927520833334,86.69609541666667,3.221225625,966.22,151560.48,3372.78,1989 days,966.22,151560.48,3372.7799999999997,0.777317354229085
2013-02-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.79464041666665,101.11716375,209.66556291666666,21.767648958333332,99.05895208333334,%,32.1290775,85.703431875,3.1809625,964.43,145350.06,3363.42,1990 days,964.4299999999998,145350.06,3363.42,0.7771572489804406
2013-02-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.79520604166666,101.10897208333333,209.630589375,21.917749166666667,99.05158791666666,%,32.16461666666667,87.08284166666667,3.2186752083333334,961.13,148446.0,3344.21,1991 days,961.13,148446.0,3344.21,0.7767586299804429
2013-02-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.92406106382978,101.10910106382978,209.79384276595744,21.838286808510638,96.98227104166666,%,32.13021829787234,86.02142319148936,3.188465319148936,952.07,151376.5,3347.27,1992 days,952.07,151376.5,3347.27,0.7785543827657267
2013-02-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.1595740425532,101.10894425531914,210.03229914893618,21.671115319148935,96.97515791666666,%,32.12727489361702,84.9488570212766,3.171297659574468,953.14,151676.13,3375.27,1993 days,953.1399999999999,151676.13,3375.2699999999995,0.7797944279770169
2013-02-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.32471276595746,101.0982755319149,210.12729425531916,21.92663744680851,96.96409895833334,%,32.1974185106383,86.61546958333334,3.237279574468085,958.71,154866.47,3382.98,1994 days,958.71,154866.47,3382.9800000000005,0.7791850638806548
2013-02-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.20595520833334,101.0881825,210.06090041666667,22.011937708333335,99.02500645833334,%,32.14505479166667,87.19108916666667,3.1979352083333334,964.49,154609.84,3386.16,1995 days,964.49,154609.84,3386.16,0.7783112868192109
2013-02-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.0912174468085,101.07895723404255,209.96571893617022,21.965202127659573,96.94551895833334,%,32.125498510638295,87.56119978723405,3.186232978723404,964.23,154694.23,3310.27,1996 days,964.23,154694.23,3310.2700000000004,0.7744227395016962
2013-02-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.06625041666666,101.069783125,209.88246125,22.001915625,98.99266375,%,32.183789166666664,87.672804375,3.2320422916666667,967.26,153914.13,3359.58,1997 days,967.26,153914.13,3359.58,0.7764511745292176
2013-02-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.397401875,101.06615708333334,210.15189416666666,21.948448958333334,99.00143,%,32.245507708333335,86.87046833333333,3.18693625,956.38,152840.46,3350.44,1998 days,956.3800000000001,152840.46,3350.4399999999996,0.7779382467806873
2013-02-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.24428083333333,101.04135770833334,210.85251854166665,21.798433958333334,99.03283708333333,%,33.391762291666666,86.378245625,2.9061727083333335,912.6,146305.32,3283.43,1999 days,912.5999999999999,146305.32,3283.4300000000003,0.7825087046565443
2013-02-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.73226875,101.060919375,210.37961,21.959987916666666,99.03917729166666,%,32.35265875,87.516874375,3.181098958333333,958.55,152534.45,3383.45,2000 days,958.55,152534.45,3383.45,0.7792376784891755
2013-02-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,19.91667,248.2901518353771,100.99448450233899,212.55392600222325,21.36369502706527,72.03671666666666,%,35.73622583315384,85.81770673473527,5.861131265377194,710.96,121900.74,2611.77,2001 days,856.7215302558109,146892.91734009754,3147.236962805529,0.7860313657745287
2013-02-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.19994,101.02205125,210.96864645833332,22.0312325,100.0,%,33.231293541666666,87.752388125,4.140735833333333,922.73,148240.49,3312.59,2002 days,922.73,148240.49,3312.59,0.7821345258445643
2013-02-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.66449895833333,101.040655,210.37180354166668,22.418232916666668,99.92174333333334,%,32.29269541666667,88.38792354166667,3.1548252083333335,944.09,151901.7,3358.31,2003 days,944.0899999999999,151901.7,3358.3100000000004,0.7805666604685757
2013-02-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.26935458333332,101.02943958333333,210.16452625,22.421306875,99.99932020833333,%,32.10482833333333,88.50292979166667,3.1820975,951.34,151700.1,3360.29,2004 days,951.34,151700.1,3360.29,0.7793549075407676
2013-02-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.28730875,101.01150770833334,210.17802083333333,22.41066354166667,100.0,%,32.109287916666666,88.49324,3.1883510416666665,952.21,151415.09,3350.67,2005 days,952.21,151415.09,3350.67,0.7787040307886811
2013-02-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.29685291666667,101.020148125,210.169414375,22.36307125,100.0,%,32.12743854166666,88.48299395833334,3.2033597916666667,945.98,150920.32,3365.36,2006 days,945.98,150920.32,3365.3599999999997,0.7805832989279434
2013-02-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.26843916666667,101.02723291666666,210.14445520833334,22.289830625,100.0,%,32.12398395833333,88.33065604166667,3.196560625,944.28,150922.01,3371.64,2007 days,944.28,150922.01,3371.6399999999994,0.7812100316966024
2013-03-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.453556875,101.02225145833333,210.288731875,22.220629583333334,100.0,%,32.164825,88.19780895833334,3.234958125,936.31,151345.55,3411.78,2008 days,936.31,151345.55,3411.7799999999997,0.7846617710304984
2013-03-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.26004625,101.00431541666667,210.14924875,22.106649791666666,100.0,%,32.1107975,88.04006895833334,3.1821166666666665,940.32,151580.44,3374.27,2009 days,940.3199999999999,151580.44,3374.27,0.7820604043489647
2013-03-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.4719875,101.00128,210.33848333333333,22.141549375,100.0,%,32.13350416666667,87.900425625,3.1994264583333334,936.86,151079.12,3386.29,2010 days,936.8600000000001,151079.12,3386.29,0.7832922753085135
2013-03-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.57343645833333,101.00381520833334,210.48258270833333,22.1435225,100.0,%,32.09085375,87.41864770833334,3.1520254166666666,939.95,151102.05,3383.41,2011 days,939.95,151102.05,3383.41,0.7825880796417601
2013-03-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.83171479166666,100.99402166666667,210.71138645833332,22.144735208333334,100.0,%,32.12032833333333,87.84403354166666,3.1744145833333333,940.99,151794.59,3292.25,2012 days,940.99,151794.59,3292.25,0.777713996844025
2013-03-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.96145583333333,100.98478958333334,210.72743958333334,22.041387708333332,100.0,%,32.23401625,87.21043479166667,3.216928333333333,925.75,151062.16,3241.13,2013 days,925.75,151062.16,3241.13,0.7778313750335983
2013-03-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,2.19167,249.73303309923483,100.96729881852652,211.76953935259414,21.946368884366716,9.234162916666667,%,37.96349374664069,86.45540154562502,9.918784262457395,43.38,7643.37,146.14,2014 days,475.0350189581461,83699.1335374395,1600.3139158723711,0.7711059518784296
2013-03-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,10.975,259.1597489727745,100.77203911406833,217.9258961340228,15.39402666095672,20.508005416666666,%,41.23385283875171,72.66938603509794,12.58886694382688,186.67,32261.53,1046.26,2017 days,408.2077448747152,70549.13166287016,2287.9489749430527,0.8485964328875119
2013-03-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.19167,243.20351713675322,101.02048413881423,210.20120106543257,21.149921905662776,55.35099541666666,%,33.002316071320664,86.75447027497306,4.51159681817733,511.7,86098.92,2666.46,2018 days,808.3903876269035,136020.2058101578,4212.5085655494095,0.8389948901251039
2013-03-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,19.975,251.0750668187985,100.92762188623279,213.86198752603755,18.832053243444307,49.600048125,%,37.21307929276095,81.1061128145582,8.684230138262828,539.62,92381.0,1924.73,2020 days,648.3544430538172,110995.94493116395,2312.566708385482,0.7810294803903667
2013-03-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.69167,243.69387467809355,100.99310383963594,210.40385042384273,22.20835096641084,63.658942708333335,%,33.290024254250824,87.65923162680582,4.498322749624482,536.71,72956.23,2084.61,2021 days,820.8839467054813,111584.65096449263,3188.356624884413,0.7952520104374895
2013-03-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,16.80833,250.76021065740022,100.88678838204628,213.45728075887968,19.69751798618899,39.82264125,%,37.30292989852055,81.02631798600456,8.748385897516291,504.17,87861.95,2185.31,2022 days,719.8859137106422,125454.86672382084,3120.324267788649,0.8125399705519283
2013-03-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,12.025,242.80017750668608,101.04643754204574,209.06406329707278,22.166038348365905,48.376081041666666,%,33.736114209613305,85.16230307458628,5.492775338153846,446.39,69150.11,1768.08,2023 days,890.9239085239085,138012.69355509355,3528.808316008316,0.7984212926795125
2013-03-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,10.475,255.3868103986062,100.84011576368496,215.10315026901193,17.47114959475895,20.302785833333335,%,40.283660129594274,73.88790544943198,12.09183080518377,294.09,49992.15,1249.36,2024 days,673.8100238663485,114540.48687350834,2862.495465393795,0.8094593281285433
2013-03-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.85567770833333,101.07159854166666,208.96272729166665,21.80306125,92.49731916666667,%,32.892950416666665,84.96735604166666,4.229287291666667,923.35,92377.39,3572.19,2025 days,923.3500000000001,92377.39,3572.19,0.7946075443661941
2013-03-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.14441875,101.046483125,208.748441875,22.330121041666665,100.0,%,32.395976875,86.397284375,3.807904375,927.57,85093.27,3381.57,2026 days,927.5699999999999,85093.27,3381.57,0.7847435915287041
2013-03-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,2.16,245.55894897489108,101.02055572625743,211.83045091568317,22.456306651683168,10.67796625,%,33.72849805920792,85.71212148784159,6.900985256594059,89.54,10542.93,202.41,2027 days,994.8888888888889,117143.66666666667,2249.0,0.6933036478849118
2013-03-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,17.975,249.4837020624423,100.92703299248957,210.50074415746315,17.91572839367455,42.346809791666665,%,38.98295790497914,77.2032527399388,10.969412226114047,613.22,82587.5,2198.72,2029 days,818.7638386648123,110269.81919332405,2935.7040333796936,0.7819228006287474
2013-03-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,240.04514104166665,101.12581916666667,207.43355291666666,21.909738333333333,99.989619375,%,32.611588125,85.54077666666667,3.7726397916666667,991.44,104641.75,3390.58,2030 days,991.44,104641.75,3390.58,0.7737481800630759
2013-03-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.045823125,101.04519979166666,208.50073916666668,22.321323333333332,100.0,%,32.545083958333336,86.88850666666667,3.705211041666667,953.7,97662.68,3415.58,2031 days,953.7,97662.68,3415.58,0.7817260509740735
2013-03-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,11.0,248.65056299535115,100.97134504972783,210.93055907840022,20.219686060028845,38.579773125,%,37.72000391695091,82.5804904877543,8.813691067680743,437.64,68256.59,1670.33,2032 days,954.850909090909,148923.4690909091,3644.3563636363633,0.7923879372097326
2013-03-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,240.12394361702127,101.10513808510639,207.07835319148936,22.37733489361702,97.74082875,%,33.04559042553191,87.97612765957447,4.050172765957447,885.36,142455.06,3429.24,2033 days,885.36,142455.06,3429.24,0.7947990543735225
2013-03-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,240.50837583333333,101.06497395833334,207.54888729166666,22.672092708333334,100.0,%,32.959488541666666,88.13066,3.9151379166666667,918.69,148242.31,3467.78,2034 days,918.69,148242.31,3467.78,0.7905627987880915
2013-03-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,14.83333,244.18299352223,101.0178639905537,209.17026371279408,21.966764124603174,58.93316854166667,%,35.01272980943591,85.4576652049742,6.121107992709661,593.67,95880.39,2323.05,2035 days,960.544934953918,155132.35126569693,3758.643541268212,0.7964597218793714
2013-03-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.02102520833333,101.05327416666667,208.53617770833333,21.92072,86.06624354166667,%,34.4848475,87.16362208333334,5.665883333333333,908.78,147354.51,3574.02,2036 days,908.78,147354.51,3574.0199999999995,0.7972740251628446
2013-03-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,240.42026617021276,101.09834808510638,207.38033596187944,22.86270765957447,97.91666666666667,%,33.03993020833333,88.24945212765958,4.216899782801418,970.86,155500.7,3542.81,2037 days,970.86,155500.7,3542.8100000000004,0.7849067388621677
2013-03-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,241.7119,101.07562772727273,208.00241545454546,22.914771363636362,79.77891086956522,%,33.70948454545454,88.23146227272727,4.911755,919.79,146888.54,3290.36,2038 days,959.7808695652172,153274.9982608696,3433.419130434783,0.7815303492749666
2013-04-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.69167,242.66959643919992,101.08059331965681,208.54576389235132,22.954976554944825,66.723121875,%,34.12383254684863,88.22922376249501,5.580846853681621,878.51,140621.98,3124.96,2039 days,971.9970845951466,155586.33890336708,3457.504194006271,0.7805628617174601
2013-04-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,14.475,253.0931429134715,100.94741690392401,212.49196137941968,18.697946754569948,30.30538479166667,%,40.60118153405181,80.08304552346804,11.318496649319517,473.81,75415.01,1760.02,2041 days,785.5917098445595,125040.4310880829,2918.1678756476686,0.7878934386233509
2013-04-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.902006875,101.14061625,207.92850229166666,22.640229583333333,75.71153166666667,%,33.97350458333333,88.02505083333334,4.971850416666666,982.1,150745.83,3299.39,2042 days,982.1,150745.83,3299.39,0.7706172383913077
2013-04-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,12.525,242.86417883478643,101.10975105933733,208.55420388538124,22.911397923712574,39.96248625,%,34.30997494940519,87.99991057438723,5.487287510586826,463.05,76681.67,2125.54,2043 days,887.2814371257484,146934.9365269461,4072.8910179640716,0.8211188330326549
2013-04-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.30833,261.5719613790813,100.80792639005885,216.5831930118272,13.519888831164508,11.466540625,%,44.98876836725409,68.9413642862374,14.977666495253102,93.54,17513.55,393.39,2048 days,355.8723148598758,66630.18580194758,1496.6496679786885,0.807898465898589
2013-04-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.22704895833334,101.14451145833333,206.747155625,20.83109625,59.11393208333333,%,36.47989333333334,85.96223520833334,7.391849375,934.08,148427.1,3333.68,2049 days,934.08,148427.1,3333.6800000000003,0.781131085159428
2013-04-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.80338479166667,101.20400354166667,213.68175854166665,17.415601875,66.20072020833334,%,29.12162625,86.40184583333334,8.561883333333334,963.01,153882.81,3405.74,2050 days,963.01,153882.81,3405.74,0.7795685264663805
2013-04-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.41057666666666,101.156783125,208.04685,22.754954791666666,71.85808541666667,%,34.363726666666665,87.78388270833334,5.31839,999.28,158799.89,3454.13,2051 days,999.28,158799.89,3454.13,0.7756146413647071
2013-04-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.49760166666667,101.18838604166666,208.005521875,22.507412708333334,70.36909854166667,%,34.49207979166667,85.38775916666667,5.434136666666666,1023.15,162631.11,3470.11,2052 days,1023.1500000000001,162631.11,3470.11,0.7722922777671446
2013-04-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.99907,242.5725347334001,101.13483326839749,208.32290884947207,22.590606655053715,72.809854375,%,34.249625883928005,86.48736256626611,5.182207140951712,1028.77,163352.64,3478.38,2053 days,1028.8098663823223,163358.9701600937,3478.5147924482076,0.7717471129205817
2013-04-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33426,247.8210827422713,101.04765223467444,210.00313134102495,21.77045465756197,57.519335833333336,%,37.81795140124633,84.0236956598159,8.654568276110334,897.68,185569.17,3135.06,2054 days,964.6310197875371,199409.34152284428,3368.8799181168297,0.7774019649171531
2013-04-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,237.36081125,98.93709145833333,202.9643775,22.484387083333335,70.15070395833334,%,34.39643375,86.047281875,5.392723958333334,1043.24,165551.97,3413.39,2055 days,1043.24,165551.97,3413.39,0.7659128085571384
2013-04-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.469514375,101.07494166666666,208.13740791666666,22.45234875,70.20958833333333,%,34.332106458333335,86.40729645833333,5.277822916666667,1039.9,164156.91,3391.98,2056 days,1039.9,164156.91,3391.9800000000005,0.7653591703746491
2013-04-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.65213833333334,101.067214375,208.26914166666666,22.545487708333333,70.24530625,%,34.38299666666666,87.80130645833333,5.3408125,1029.29,163366.49,3408.46,2057 days,1029.29,163366.49,3408.46,0.7680603909638893
2013-04-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.64731625,101.0573775,208.57962708333332,22.6224325,73.674573125,%,34.06768916666667,87.45973270833333,5.027935625,1035.27,163267.86,3431.25,2058 days,1035.27,163267.86,3431.25,0.7682155234948013
2013-04-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.26230604166668,101.06185916666666,208.74569958333333,22.433226041666668,79.405721875,%,33.516606458333335,86.58731458333334,4.4682908333333335,1031.17,163156.23,3456.23,2059 days,1031.17,163156.23,3456.2299999999996,0.7702076926505326
2013-04-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.44713791666666,101.06124229166667,209.08821083333333,22.531367083333333,82.01953791666666,%,33.358927083333334,86.66135833333334,4.2572922916666665,1025.28,162084.08,3471.84,2060 days,1025.28,162084.08,3471.84,0.7720140890169709
2013-04-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.64004416666666,101.058820625,209.40341333333333,22.585174375,85.25110395833333,%,33.23663083333334,86.89837395833334,4.120942708333334,1021.59,161047.16,3501.49,2061 days,1021.5900000000001,161047.16,3501.49,0.7741384189534565
2013-04-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.86257083333334,101.04206583333334,209.79800604166667,22.723230208333334,88.66311604166667,%,33.06456479166667,88.011811875,3.9946970833333335,1010.54,160706.99,3533.05,2062 days,1010.54,160706.99,3533.05,0.7775899674046294
2013-04-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.36819833333334,101.036631875,209.64723020833333,22.637951041666668,94.69944520833333,%,32.720968125,87.746181875,3.67778625,1011.17,160744.88,3541.41,2063 days,1011.1700000000001,160744.88,3541.41,0.7778907784157555
2013-04-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.197125625,101.02388125,209.618604375,22.730339791666665,99.99990166666667,%,32.57852125,88.53731416666666,3.5315177083333333,1013.13,159708.35,3553.3,2064 days,1013.1299999999999,159708.35,3553.3,0.7781352172265862
2013-04-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.26156708333335,101.00708979166667,209.74829583333334,22.628816458333333,100.0,%,32.51327125,88.44910916666667,3.4838295833333333,1003.84,160084.91,3530.95,2065 days,1003.84,160084.91,3530.95,0.7786358353970084
2013-04-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.594548125,100.999990625,210.108995,22.454431875,100.0,%,32.485553125,86.665080625,3.3554941666666664,1014.92,159576.9,3504.81,2066 days,1014.9200000000001,159576.9,3504.81,0.7754467634128588
2013-04-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.611946875,100.988794375,210.04229104166666,22.432404583333334,99.99861479166667,%,32.569655833333336,87.32891166666667,3.31591625,977.42,155870.29,3508.74,2067 days,977.4200000000001,155870.29,3508.74,0.7821254703354316
2013-04-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.074561875,100.91047854166666,211.34863895833334,22.375061875,66.09095666666667,%,35.72592291666667,88.08031020833333,6.698540208333333,881.68,143293.17,3222.96,2068 days,881.68,143293.17,3222.96,0.7851991892102596
2013-05-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.723934375,100.979256875,210.39580666666666,22.374574583333334,100.0,%,32.328127708333334,87.103736875,3.3172525,944.52,153530.4,3513.02,2069 days,944.52,153530.4,3513.02,0.788107341717629
2013-05-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.15592895833333,100.97990854166666,210.751536875,22.590595208333333,100.0,%,32.404392083333335,88.22105104166667,3.3900872916666667,945.7,152444.86,3545.95,2070 days,945.7,152444.86,3545.95,0.7894537642069173
2013-05-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.30500270833335,100.979824375,210.94523645833334,22.448325208333333,100.0,%,32.35976625,87.243696875,3.3338745833333334,944.53,151248.01,3571.48,2071 days,944.53,151248.01,3571.48,0.7908485587941567
2013-05-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.46132604166667,100.97618895833334,211.109629375,22.463095625,100.0,%,32.35169666666667,87.203849375,3.3145291666666665,942.56,152919.31,3501.77,2072 days,942.56,152919.31,3501.77,0.7879185389023767
2013-05-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.83148625,100.96169416666666,211.453729375,22.537592083333333,100.0,%,32.377756875,87.72657979166667,3.34711,948.91,153774.46,3456.58,2073 days,948.9100000000001,153774.46,3456.58,0.7846073876004712
2013-05-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.936604375,100.95995270833333,211.60326895833333,22.532315208333333,100.0,%,32.333335416666664,87.71675958333333,3.318120208333333,945.75,153536.18,3496.59,2074 days,945.75,153536.18,3496.59,0.7871054444279366
2013-05-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.09267166666666,100.95433104166666,211.74049,22.637471458333334,100.0,%,32.35218166666667,88.21818166666667,3.3326179166666665,941.46,153076.45,3538.95,2075 days,941.46,153076.45,3538.95,0.7898719090440384
2013-05-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.44048520833334,100.94057458333333,212.05589583333332,22.594112916666667,100.0,%,32.384589375,87.5944225,3.3578591666666666,936.59,153541.73,3588.76,2076 days,936.5899999999999,153541.73,3588.76,0.7930347928889478
2013-05-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.49680416666666,100.9365825,212.13166458333333,22.590171666666667,100.0,%,32.36513958333333,88.10980770833334,3.33027,938.7,153411.05,3575.45,2077 days,938.7,153411.05,3575.45,0.7920538750373824
